Código de proyecto,Área,Prioridad,Presupuesto,Complejidad técnica,Número de dependencias asociadas,Fecha de inicio de ejecución,Fecha de uso por el cliente planificada,Fecha fin de ejecución,Fecha pase a producción,Fecha de uso por el cliente,Time to market
SDATOOL-7336,RIC,Media,"S/.166,716.00",Media,5,25/01/2020,07/07/2020,05/07/2020,15/07/2020,16/07/2020,173
SDATOOL-2313,CCS,Media,"S/.160,347.00",Media,5,08/03/2025,14/09/2025,31/07/2025,21/08/2025,28/08/2025,173
SDATOOL-1639,T&C,Alta,"S/.153,188.00",Media,4,02/12/2022,29/05/2023,02/05/2023,18/05/2023,24/05/2023,173
SDATOOL-4831,RIC,Baja,"S/.239,775.00",Alta,3,01/01/2019,21/12/2019,18/05/2019,14/06/2019,23/06/2019,173
SDATOOL-5346,T&C,Alta,"S/.142,920.00",Media,3,04/06/2020,06/12/2020,04/11/2020,19/11/2020,24/11/2020,173
SDATOOL-4445,CIB,Media,"S/.141,906.00",Media,3,16/10/2019,06/04/2020,07/03/2020,05/04/2020,06/04/2020,173
SDATOOL-6416,FIN,Media,"S/.133,864.00",Media,3,14/06/2020,01/12/2020,11/11/2020,25/11/2020,04/12/2020,173
SDATOOL-3026,FIN,Media,"S/.139,392.00",Media,3,16/09/2021,20/02/2022,08/02/2022,26/02/2022,08/03/2022,173
SDATOOL-9805,FIN,Media,"S/.138,132.00",Media,2,24/05/2021,27/10/2021,11/10/2021,04/11/2021,13/11/2021,173
SDATOOL-4673,ENG,Media,"S/.123,902.00",Media,2,02/03/2020,15/08/2020,25/07/2020,13/08/2020,22/08/2020,173
SDATOOL-3920,RCS,Media,"S/.136,317.00",Media,1,16/05/2020,16/11/2020,06/10/2020,03/11/2020,05/11/2020,173
SDATOOL-3484,FIN,Alta,"S/.129,471.00",Media,1,23/03/2022,07/10/2022,06/08/2022,02/09/2022,12/09/2022,173
SDATOOL-9164,ENG,Baja,"S/.135,465.00",Media,1,25/09/2019,12/03/2020,28/02/2020,14/03/2020,16/03/2020,173
SDATOOL-3580,CIB,Media,"S/.214,695.00",Media,9,12/11/2022,28/04/2023,14/04/2023,27/04/2023,03/05/2023,172
SDATOOL-1436,CCS,Alta,"S/.202,514.00",Media,9,01/01/2019,19/08/2019,01/06/2019,14/06/2019,22/06/2019,172
SDATOOL-2224,CCS,Alta,"S/.217,080.00",Media,8,09/04/2024,21/09/2024,29/08/2024,26/09/2024,28/09/2024,172
SDATOOL-2178,CCS,Media,"S/.144,740.00",Baja,8,25/02/2025,10/07/2025,15/07/2025,07/08/2025,16/08/2025,172
SDATOOL-8265,RIC,Alta,"S/.188,379.00",Media,8,06/12/2019,09/05/2020,20/04/2020,16/05/2020,26/05/2020,172
SDATOOL-9737,CCS,Alta,"S/.193,691.00",Media,8,15/10/2020,28/03/2021,06/03/2021,04/04/2021,05/04/2021,172
SDATOOL-8816,ENG,Baja,"S/.203,793.00",Media,7,25/09/2021,05/03/2022,19/02/2022,10/03/2022,16/03/2022,172
SDATOOL-4747,CIB,Media,"S/.318,252.00",Alta,7,01/01/2019,15/10/2019,07/06/2019,20/06/2019,22/06/2019,172
SDATOOL-6186,CCS,Media,"S/.176,880.00",Media,6,14/01/2020,03/08/2020,06/06/2020,25/06/2020,04/07/2020,172
SDATOOL-6634,ENG,Media,"S/.177,342.00",Media,6,08/10/2023,16/03/2024,03/03/2024,27/03/2024,28/03/2024,172
SDATOOL-6746,CCS,Media,"S/.193,836.00",Media,6,21/04/2022,17/10/2022,15/09/2022,09/10/2022,10/10/2022,172
SDATOOL-6002,CCS,Alta,"S/.182,400.00",Media,5,29/04/2024,06/11/2024,19/09/2024,08/10/2024,18/10/2024,172
SDATOOL-9695,CIB,Media,"S/.151,545.00",Media,4,03/05/2019,11/11/2019,23/09/2019,19/10/2019,22/10/2019,172
SDATOOL-9109,GRM,Media,"S/.148,169.00",Media,4,06/10/2024,18/04/2025,24/02/2025,25/03/2025,27/03/2025,172
SDATOOL-8066,RCS,Media,"S/.172,094.00",Media,4,02/06/2021,26/11/2021,20/10/2021,13/11/2021,21/11/2021,172
SDATOOL-6340,FIN,Baja,"S/.140,715.00",Media,3,01/08/2022,31/01/2023,31/12/2022,17/01/2023,20/01/2023,172
SDATOOL-6314,ENG,Media,"S/.140,694.00",Media,3,30/07/2020,27/12/2020,01/01/2021,11/01/2021,18/01/2021,172
SDATOOL-3049,FIN,Media,"S/.154,407.00",Media,3,21/02/2024,30/08/2024,24/07/2024,04/08/2024,11/08/2024,172
SDATOOL-4136,GRM,Media,"S/.148,565.00",Media,2,15/10/2021,21/04/2022,24/03/2022,31/03/2022,05/04/2022,172
SDATOOL-7263,T&C,Media,"S/.143,238.00",Media,2,18/12/2024,16/06/2025,12/05/2025,01/06/2025,08/06/2025,172
SDATOOL-4768,GRM,Alta,"S/.147,007.00",Media,2,06/06/2020,07/12/2020,28/10/2020,15/11/2020,25/11/2020,172
SDATOOL-3612,GRM,Media,"S/.136,222.00",Media,2,22/01/2024,01/08/2024,14/06/2024,11/07/2024,12/07/2024,172
SDATOOL-1137,FIN,Media,"S/.118,897.00",Media,1,19/02/2023,10/08/2023,20/07/2023,03/08/2023,10/08/2023,172
SDATOOL-1439,RCS,Media,"S/.134,874.00",Media,1,09/11/2023,29/04/2024,02/04/2024,26/04/2024,29/04/2024,172
SDATOOL-6788,RCS,Media,"S/.162,719.00",Baja,10,13/09/2024,16/01/2025,14/02/2025,25/02/2025,03/03/2025,171
SDATOOL-7935,CIB,Baja,"S/.225,269.00",Media,9,24/04/2021,26/09/2021,08/09/2021,07/10/2021,12/10/2021,171
SDATOOL-1700,CIB,Media,"S/.130,812.00",Baja,9,24/08/2024,21/11/2024,23/01/2025,05/02/2025,11/02/2025,171
SDATOOL-9075,FIN,Baja,"S/.209,615.00",Media,8,11/04/2025,23/09/2025,12/09/2025,25/09/2025,29/09/2025,171
SDATOOL-7103,ENG,Media,"S/.131,559.00",Baja,8,19/09/2020,15/12/2020,10/02/2021,08/03/2021,09/03/2021,171
SDATOOL-1384,RIC,Media,"S/.189,886.00",Media,7,08/12/2024,26/06/2025,24/04/2025,20/05/2025,28/05/2025,171
SDATOOL-9938,T&C,Alta,"S/.195,635.00",Media,7,07/11/2022,08/04/2023,07/04/2023,20/04/2023,27/04/2023,171
SDATOOL-8623,T&C,Media,"S/.325,186.00",Alta,7,01/01/2019,28/12/2019,05/06/2019,18/06/2019,21/06/2019,171
SDATOOL-5935,FIN,Baja,"S/.195,882.00",Media,7,05/04/2020,07/09/2020,03/09/2020,19/09/2020,23/09/2020,171
SDATOOL-2761,FIN,Baja,"S/.165,263.00",Media,6,06/12/2021,25/05/2022,02/05/2022,21/05/2022,26/05/2022,171
SDATOOL-1775,CIB,Alta,"S/.173,897.00",Media,5,24/06/2021,29/11/2021,12/11/2021,04/12/2021,12/12/2021,171
SDATOOL-6856,GRM,Baja,"S/.169,191.00",Media,4,19/12/2019,02/07/2020,13/05/2020,30/05/2020,07/06/2020,171
SDATOOL-7852,FIN,Media,"S/.135,912.00",Media,2,01/01/2019,20/06/2019,24/05/2019,20/06/2019,21/06/2019,171
SDATOOL-1222,FIN,Alta,"S/.144,862.00",Media,2,19/12/2021,05/07/2022,17/05/2022,31/05/2022,08/06/2022,171
SDATOOL-2523,FIN,Alta,"S/.129,562.00",Media,1,11/03/2024,26/08/2024,12/08/2024,24/08/2024,29/08/2024,171
SDATOOL-8853,ENG,Media,"S/.129,271.00",Media,1,06/01/2020,05/07/2020,08/06/2020,24/06/2020,25/06/2020,171
SDATOOL-2978,ENG,Media,"S/.117,622.00",Media,1,24/09/2020,08/04/2021,13/02/2021,07/03/2021,14/03/2021,171
SDATOOL-1050,RCS,Media,"S/.135,046.00",Media,1,03/09/2024,17/02/2025,25/01/2025,19/02/2025,21/02/2025,171
SDATOOL-4516,FIN,Media,"S/.121,342.00",Media,1,06/10/2023,19/03/2024,29/02/2024,22/03/2024,25/03/2024,171
SDATOOL-3721,CCS,Media,"S/.143,984.00",Baja,10,21/09/2022,14/12/2022,15/02/2023,03/03/2023,10/03/2023,170
SDATOOL-6939,GRM,Media,"S/.232,771.00",Media,10,02/06/2022,10/11/2022,31/10/2022,09/11/2022,19/11/2022,170
SDATOOL-7126,CIB,Alta,"S/.216,790.00",Media,10,27/09/2019,27/02/2020,28/02/2020,07/03/2020,15/03/2020,170
SDATOOL-8281,ENG,Alta,"S/.143,694.00",Baja,10,30/09/2023,29/01/2024,03/03/2024,11/03/2024,18/03/2024,170
SDATOOL-3663,FIN,Baja,"S/.203,885.00",Media,8,05/02/2021,10/08/2021,09/07/2021,21/07/2021,25/07/2021,170
SDATOOL-5227,GRM,Baja,"S/.186,739.00",Media,7,01/05/2022,10/11/2022,13/09/2022,09/10/2022,18/10/2022,170
SDATOOL-1369,RCS,Alta,"S/.176,904.00",Media,7,29/07/2024,07/02/2025,29/12/2024,09/01/2025,15/01/2025,170
SDATOOL-4672,GRM,Media,"S/.188,935.00",Media,6,21/03/2019,29/09/2019,20/08/2019,30/08/2019,07/09/2019,170
SDATOOL-7731,CCS,Baja,"S/.181,975.00",Media,6,18/12/2023,10/06/2024,04/05/2024,27/05/2024,05/06/2024,170
SDATOOL-1199,FIN,Baja,"S/.170,153.00",Media,5,21/03/2024,20/09/2024,14/08/2024,03/09/2024,07/09/2024,170
SDATOOL-7867,GRM,Media,"S/.155,235.00",Media,5,02/03/2020,26/08/2020,24/07/2020,17/08/2020,19/08/2020,170
SDATOOL-5157,RCS,Media,"S/.166,611.00",Media,4,08/07/2021,11/12/2021,07/12/2021,22/12/2021,25/12/2021,170
SDATOOL-6007,ENG,Media,"S/.149,207.00",Media,4,09/12/2023,13/06/2024,12/05/2024,19/05/2024,27/05/2024,170
SDATOOL-7597,T&C,Media,"S/.134,908.00",Media,3,09/06/2019,22/12/2019,03/11/2019,20/11/2019,26/11/2019,170
SDATOOL-2629,FIN,Media,"S/.149,206.00",Media,2,25/02/2019,12/08/2019,31/07/2019,12/08/2019,14/08/2019,170
SDATOOL-7130,FIN,Media,"S/.88,269.00",Baja,1,18/03/2021,12/08/2021,03/08/2021,26/08/2021,04/09/2021,170
SDATOOL-6822,RIC,Media,"S/.113,496.00",Media,1,11/02/2024,22/07/2024,04/07/2024,25/07/2024,30/07/2024,170
SDATOOL-5836,ENG,Media,"S/.161,950.00",Baja,10,27/11/2019,27/02/2020,20/04/2020,09/05/2020,14/05/2020,169
SDATOOL-2003,RCS,Media,"S/.191,613.00",Media,8,22/03/2022,05/10/2022,06/08/2022,29/08/2022,07/09/2022,169
SDATOOL-4969,ENG,Media,"S/.319,474.00",Alta,7,01/01/2019,22/11/2019,12/05/2019,10/06/2019,19/06/2019,169
SDATOOL-3150,CIB,Alta,"S/.292,490.00",Alta,6,01/01/2019,11/10/2019,26/05/2019,11/06/2019,19/06/2019,169
SDATOOL-7789,FIN,Media,"S/.182,367.00",Media,6,29/12/2019,10/07/2020,15/05/2020,10/06/2020,15/06/2020,169
SDATOOL-7452,ENG,Media,"S/.166,736.00",Media,6,02/01/2024,26/06/2024,07/06/2024,18/06/2024,19/06/2024,169
SDATOOL-8008,CIB,Alta,"S/.180,262.00",Media,6,09/04/2023,13/09/2023,23/08/2023,15/09/2023,25/09/2023,169
SDATOOL-5580,RCS,Alta,"S/.163,299.00",Media,5,09/08/2021,12/01/2022,04/01/2022,21/01/2022,25/01/2022,169
SDATOOL-6105,T&C,Alta,"S/.124,517.00",Media,2,25/06/2023,29/12/2023,01/12/2023,09/12/2023,11/12/2023,169
SDATOOL-2659,ENG,Alta,"S/.211,131.00",Media,10,05/11/2024,25/04/2025,31/03/2025,16/04/2025,22/04/2025,168
SDATOOL-2966,CCS,Media,"S/.213,479.00",Media,10,01/01/2019,25/06/2019,19/05/2019,11/06/2019,18/06/2019,168
SDATOOL-8565,FIN,Media,"S/.190,985.00",Media,7,12/11/2019,29/04/2020,05/04/2020,22/04/2020,28/04/2020,168
SDATOOL-6793,ENG,Media,"S/.316,901.00",Alta,7,01/01/2019,21/11/2019,20/05/2019,15/06/2019,18/06/2019,168
SDATOOL-6486,CIB,Media,"S/.172,678.00",Media,5,29/11/2022,17/05/2023,16/04/2023,10/05/2023,16/05/2023,168
SDATOOL-5916,FIN,Baja,"S/.167,869.00",Media,5,05/02/2020,19/07/2020,28/06/2020,12/07/2020,22/07/2020,168
SDATOOL-5243,T&C,Alta,"S/.133,040.00",Media,3,25/10/2019,15/04/2020,11/03/2020,04/04/2020,10/04/2020,168
SDATOOL-4324,ENG,Baja,"S/.121,519.00",Media,2,03/02/2025,13/07/2025,20/06/2025,16/07/2025,21/07/2025,168
SDATOOL-8140,CCS,Media,"S/.212,238.00",Media,10,02/06/2024,01/11/2024,26/10/2024,08/11/2024,16/11/2024,167
SDATOOL-7374,CCS,Media,"S/.147,370.00",Baja,9,17/08/2023,13/01/2024,12/01/2024,24/01/2024,31/01/2024,167
SDATOOL-1189,FIN,Media,"S/.364,612.00",Alta,9,01/01/2019,18/11/2019,06/06/2019,16/06/2019,17/06/2019,167
SDATOOL-9847,RIC,Alta,"S/.209,523.00",Media,8,13/05/2020,26/10/2020,26/09/2020,20/10/2020,27/10/2020,167
SDATOOL-6612,FIN,Alta,"S/.181,900.00",Media,5,29/05/2019,02/11/2019,27/10/2019,03/11/2019,12/11/2019,167
SDATOOL-1421,RCS,Alta,"S/.170,289.00",Media,5,17/10/2020,05/04/2021,05/03/2021,25/03/2021,02/04/2021,167
SDATOOL-3120,GRM,Baja,"S/.157,988.00",Media,5,31/01/2021,20/07/2021,01/07/2021,13/07/2021,17/07/2021,167
SDATOOL-9748,ENG,Baja,"S/.162,515.00",Media,4,02/09/2024,02/03/2025,30/01/2025,09/02/2025,16/02/2025,167
SDATOOL-5813,FIN,Media,"S/.136,841.00",Media,3,30/04/2023,14/10/2023,05/10/2023,12/10/2023,14/10/2023,167
SDATOOL-9716,RCS,Baja,"S/.132,301.00",Media,3,21/03/2023,10/09/2023,13/08/2023,30/08/2023,04/09/2023,167
SDATOOL-7767,RCS,Alta,"S/.147,111.00",Media,3,08/05/2024,21/10/2024,17/09/2024,15/10/2024,22/10/2024,167
SDATOOL-5861,CIB,Media,"S/.144,318.00",Media,3,09/11/2021,26/04/2022,09/04/2022,23/04/2022,25/04/2022,167
SDATOOL-2322,GRM,Alta,"S/.143,070.00",Media,3,20/03/2019,18/09/2019,16/08/2019,31/08/2019,03/09/2019,167
SDATOOL-1375,T&C,Media,"S/.230,892.00",Alta,2,01/01/2019,26/10/2019,02/06/2019,16/06/2019,17/06/2019,167
SDATOOL-2584,T&C,Media,"S/.131,310.00",Media,1,12/06/2019,18/11/2019,13/11/2019,25/11/2019,26/11/2019,167
SDATOOL-4868,GRM,Media,"S/.146,633.00",Baja,9,09/10/2021,03/03/2022,04/03/2022,22/03/2022,24/03/2022,166
SDATOOL-4039,CIB,Media,"S/.202,529.00",Media,9,01/01/2019,26/09/2019,06/06/2019,15/06/2019,16/06/2019,166
SDATOOL-2533,ENG,Baja,"S/.204,013.00",Media,7,22/10/2019,02/04/2020,08/03/2020,26/03/2020,05/04/2020,166
SDATOOL-3325,ENG,Media,"S/.194,300.00",Media,7,10/01/2020,24/07/2020,19/05/2020,16/06/2020,24/06/2020,166
SDATOOL-7048,GRM,Baja,"S/.180,479.00",Media,6,21/04/2023,02/11/2023,06/09/2023,01/10/2023,04/10/2023,166
SDATOOL-9750,RIC,Media,"S/.169,494.00",Media,6,11/01/2023,21/07/2023,18/05/2023,16/06/2023,26/06/2023,166
SDATOOL-9871,ENG,Media,"S/.180,512.00",Media,5,20/02/2019,01/09/2019,10/07/2019,30/07/2019,05/08/2019,166
SDATOOL-4874,RIC,Media,"S/.169,009.00",Media,5,10/07/2019,16/01/2020,08/12/2019,17/12/2019,23/12/2019,166
SDATOOL-1521,T&C,Baja,"S/.137,811.00",Media,2,04/03/2019,15/09/2019,25/07/2019,15/08/2019,17/08/2019,166
SDATOOL-6307,ENG,Baja,"S/.132,160.00",Media,1,07/09/2020,12/03/2021,30/01/2021,14/02/2021,20/02/2021,166
SDATOOL-5584,ENG,Alta,"S/.130,516.00",Media,1,28/11/2019,07/05/2020,09/04/2020,06/05/2020,12/05/2020,166
SDATOOL-3972,FIN,Alta,"S/.216,611.00",Media,10,23/01/2022,06/07/2022,08/06/2022,30/06/2022,07/07/2022,165
SDATOOL-6839,FIN,Media,"S/.128,121.00",Baja,9,01/01/2024,18/04/2024,14/05/2024,07/06/2024,14/06/2024,165
SDATOOL-7225,FIN,Media,"S/.215,723.00",Media,8,11/09/2024,08/02/2025,25/01/2025,17/02/2025,23/02/2025,165
SDATOOL-6297,RIC,Alta,"S/.144,453.00",Baja,8,25/11/2021,19/02/2022,24/04/2022,03/05/2022,09/05/2022,165
SDATOOL-7060,T&C,Media,"S/.186,012.00",Media,7,09/03/2024,27/08/2024,31/07/2024,17/08/2024,21/08/2024,165
SDATOOL-9002,ENG,Media,"S/.186,207.00",Media,7,14/12/2022,12/06/2023,24/04/2023,19/05/2023,28/05/2023,165
SDATOOL-7046,ENG,Alta,"S/.188,334.00",Media,6,18/08/2020,23/02/2021,17/01/2021,29/01/2021,30/01/2021,165
SDATOOL-5354,ENG,Baja,"S/.118,381.00",Baja,6,03/09/2020,29/01/2021,23/01/2021,14/02/2021,15/02/2021,165
SDATOOL-5545,RCS,Alta,"S/.169,989.00",Media,5,02/05/2021,19/10/2021,25/09/2021,10/10/2021,14/10/2021,165
SDATOOL-1540,RIC,Media,"S/.111,141.00",Baja,5,12/12/2020,30/04/2021,27/04/2021,23/05/2021,26/05/2021,165
SDATOOL-3330,ENG,Media,"S/.180,911.00",Media,5,23/05/2024,22/11/2024,19/10/2024,26/10/2024,04/11/2024,165
SDATOOL-7817,FIN,Media,"S/.178,604.00",Media,5,01/01/2019,13/09/2019,15/05/2019,10/06/2019,15/06/2019,165
SDATOOL-4914,FIN,Media,"S/.169,076.00",Media,5,30/04/2020,08/11/2020,18/09/2020,02/10/2020,12/10/2020,165
SDATOOL-8397,RCS,Baja,"S/.171,536.00",Media,4,25/09/2022,02/03/2023,01/02/2023,28/02/2023,09/03/2023,165
SDATOOL-5964,ENG,Alta,"S/.147,099.00",Media,4,04/03/2019,12/09/2019,25/07/2019,14/08/2019,16/08/2019,165
SDATOOL-9493,RCS,Baja,"S/.103,882.00",Baja,3,24/02/2025,10/07/2025,08/07/2025,30/07/2025,08/08/2025,165
SDATOOL-3153,ENG,Baja,"S/.146,017.00",Media,3,14/05/2023,23/10/2023,28/09/2023,16/10/2023,26/10/2023,165
SDATOOL-2318,GRM,Baja,"S/.96,052.00",Baja,2,27/12/2022,16/05/2023,27/05/2023,04/06/2023,10/06/2023,165
SDATOOL-5527,ENG,Baja,"S/.122,834.00",Media,2,18/01/2019,30/07/2019,09/06/2019,28/06/2019,02/07/2019,165
SDATOOL-7697,CCS,Media,"S/.136,354.00",Media,2,20/01/2019,29/07/2019,08/06/2019,26/06/2019,04/07/2019,165
SDATOOL-5220,ENG,Alta,"S/.140,113.00",Media,2,15/09/2024,27/02/2025,05/02/2025,20/02/2025,27/02/2025,165
SDATOOL-4698,FIN,Alta,"S/.118,216.00",Media,1,15/03/2022,25/09/2022,02/08/2022,24/08/2022,27/08/2022,165
SDATOOL-6632,RIC,Baja,"S/.111,947.00",Media,1,13/04/2023,22/09/2023,24/08/2023,20/09/2023,25/09/2023,165
SDATOOL-5835,FIN,Baja,"S/.227,595.00",Media,9,05/11/2021,12/04/2022,21/03/2022,11/04/2022,18/04/2022,164
SDATOOL-6519,FIN,Media,"S/.202,965.00",Media,8,31/05/2024,31/10/2024,17/10/2024,06/11/2024,11/11/2024,164
SDATOOL-8391,FIN,Media,"S/.137,737.00",Baja,8,23/09/2020,19/02/2021,15/02/2021,01/03/2021,06/03/2021,164
SDATOOL-9963,FIN,Alta,"S/.179,621.00",Media,7,23/11/2023,04/06/2024,15/04/2024,26/04/2024,05/05/2024,164
SDATOOL-5938,FIN,Alta,"S/.157,580.00",Media,5,08/02/2024,24/07/2024,27/06/2024,20/07/2024,21/07/2024,164
SDATOOL-9105,ENG,Media,"S/.174,876.00",Media,5,09/12/2019,21/05/2020,04/05/2020,20/05/2020,21/05/2020,164
SDATOOL-6365,FIN,Alta,"S/.143,023.00",Media,4,23/12/2024,30/06/2025,13/05/2025,04/06/2025,05/06/2025,164
SDATOOL-4996,CCS,Baja,"S/.159,146.00",Media,3,09/12/2023,11/05/2024,28/04/2024,11/05/2024,21/05/2024,164
SDATOOL-8849,GRM,Media,"S/.133,876.00",Media,3,24/03/2022,22/09/2022,12/08/2022,25/08/2022,04/09/2022,164
SDATOOL-7291,ENG,Alta,"S/.133,200.00",Media,3,01/07/2021,17/12/2021,21/11/2021,04/12/2021,12/12/2021,164
SDATOOL-5643,RCS,Alta,"S/.122,976.00",Media,2,13/05/2021,12/10/2021,26/09/2021,23/10/2021,24/10/2021,164
SDATOOL-3818,T&C,Alta,"S/.120,140.00",Media,2,09/12/2022,16/05/2023,28/04/2023,17/05/2023,22/05/2023,164
SDATOOL-8612,FIN,Media,"S/.133,942.00",Media,2,02/02/2021,14/08/2021,14/06/2021,08/07/2021,16/07/2021,164
SDATOOL-2631,ENG,Media,"S/.191,674.00",Alta,1,01/01/2019,24/11/2019,12/05/2019,08/06/2019,14/06/2019,164
SDATOOL-6657,CIB,Alta,"S/.123,090.00",Media,1,18/12/2021,18/06/2022,06/05/2022,21/05/2022,31/05/2022,164
SDATOOL-9526,ENG,Alta,"S/.214,641.00",Media,10,01/01/2019,19/07/2019,06/05/2019,03/06/2019,13/06/2019,163
SDATOOL-7746,CCS,Alta,"S/.203,995.00",Media,8,08/01/2025,13/07/2025,24/05/2025,18/06/2025,20/06/2025,163
SDATOOL-5383,RCS,Alta,"S/.185,527.00",Media,7,21/06/2021,12/12/2021,29/10/2021,26/11/2021,01/12/2021,163
SDATOOL-3741,ENG,Baja,"S/.193,162.00",Media,7,22/02/2023,23/07/2023,30/06/2023,26/07/2023,04/08/2023,163
SDATOOL-5655,ENG,Alta,"S/.204,663.00",Media,7,26/04/2021,18/10/2021,09/09/2021,29/09/2021,06/10/2021,163
SDATOOL-6643,ENG,Media,"S/.191,366.00",Media,6,26/05/2023,05/11/2023,04/10/2023,30/10/2023,05/11/2023,163
SDATOOL-4518,RIC,Media,"S/.158,606.00",Media,5,07/03/2025,04/08/2025,23/07/2025,14/08/2025,17/08/2025,163
SDATOOL-1107,T&C,Baja,"S/.170,035.00",Media,4,17/01/2022,24/07/2022,11/06/2022,22/06/2022,29/06/2022,163
SDATOOL-7423,ENG,Baja,"S/.158,865.00",Media,4,12/10/2019,01/04/2020,03/03/2020,14/03/2020,23/03/2020,163
SDATOOL-4221,RIC,Baja,"S/.136,131.00",Media,3,30/11/2023,06/05/2024,25/04/2024,05/05/2024,11/05/2024,163
SDATOOL-1476,FIN,Baja,"S/.114,506.00",Media,1,28/10/2024,02/04/2025,12/03/2025,06/04/2025,09/04/2025,163
SDATOOL-8834,ENG,Baja,"S/.127,063.00",Media,1,23/11/2024,13/05/2025,19/04/2025,29/04/2025,05/05/2025,163
SDATOOL-9720,ENG,Baja,"S/.113,382.00",Media,1,20/03/2021,22/08/2021,11/08/2021,29/08/2021,30/08/2021,163
SDATOOL-8360,T&C,Media,"S/.156,490.00",Baja,10,30/07/2019,02/10/2019,20/12/2019,03/01/2020,08/01/2020,162
SDATOOL-6910,GRM,Alta,"S/.223,243.00",Media,10,22/03/2025,09/09/2025,06/08/2025,26/08/2025,31/08/2025,162
SDATOOL-8399,T&C,Media,"S/.352,336.00",Alta,9,01/01/2019,03/11/2019,17/05/2019,06/06/2019,12/06/2019,162
SDATOOL-6255,CCS,Alta,"S/.203,586.00",Media,8,22/08/2019,19/01/2020,07/01/2020,29/01/2020,31/01/2020,162
SDATOOL-7855,FIN,Media,"S/.137,921.00",Baja,8,20/01/2021,24/04/2021,06/06/2021,27/06/2021,01/07/2021,162
SDATOOL-2097,RIC,Alta,"S/.191,848.00",Media,7,17/08/2021,13/02/2022,08/01/2022,25/01/2022,26/01/2022,162
SDATOOL-1115,RIC,Baja,"S/.169,411.00",Media,5,02/09/2019,03/03/2020,07/01/2020,03/02/2020,11/02/2020,162
SDATOOL-1629,RCS,Media,"S/.168,198.00",Media,4,09/03/2022,12/09/2022,23/07/2022,08/08/2022,18/08/2022,162
SDATOOL-5525,T&C,Media,"S/.171,174.00",Media,4,10/11/2019,26/04/2020,02/04/2020,10/04/2020,20/04/2020,162
SDATOOL-1214,RCS,Baja,"S/.91,374.00",Baja,3,07/12/2022,28/04/2023,03/05/2023,15/05/2023,18/05/2023,162
SDATOOL-2788,T&C,Baja,"S/.152,871.00",Media,3,10/05/2023,18/10/2023,19/09/2023,11/10/2023,19/10/2023,162
SDATOOL-2692,GRM,Baja,"S/.137,136.00",Media,3,14/04/2022,30/09/2022,03/09/2022,14/09/2022,23/09/2022,162
SDATOOL-1529,CIB,Baja,"S/.149,395.00",Media,3,26/05/2023,02/11/2023,18/10/2023,28/10/2023,04/11/2023,162
SDATOOL-6198,T&C,Media,"S/.149,273.00",Media,2,09/07/2023,27/12/2023,07/12/2023,15/12/2023,18/12/2023,162
SDATOOL-1803,FIN,Alta,"S/.122,744.00",Media,2,09/12/2019,19/05/2020,12/04/2020,09/05/2020,19/05/2020,162
SDATOOL-3985,CIB,Alta,"S/.117,788.00",Media,1,13/07/2022,17/01/2023,04/12/2022,15/12/2022,22/12/2022,162
SDATOOL-8184,CCS,Alta,"S/.126,384.00",Media,1,22/09/2021,20/03/2022,20/02/2022,28/02/2022,03/03/2022,162
SDATOOL-6058,FIN,Media,"S/.141,829.00",Baja,10,29/08/2023,15/01/2024,23/01/2024,01/02/2024,06/02/2024,161
SDATOOL-1150,ENG,Baja,"S/.228,552.00",Media,9,27/03/2021,25/08/2021,14/08/2021,30/08/2021,04/09/2021,161
SDATOOL-1020,RIC,Media,"S/.212,281.00",Media,9,01/01/2019,06/09/2019,11/05/2019,02/06/2019,11/06/2019,161
SDATOOL-7851,CCS,Alta,"S/.352,353.00",Alta,8,01/01/2019,27/10/2019,24/05/2019,01/06/2019,11/06/2019,161
SDATOOL-3400,RIC,Media,"S/.204,650.00",Media,8,01/05/2021,04/10/2021,17/09/2021,05/10/2021,09/10/2021,161
SDATOOL-9753,FIN,Alta,"S/.181,790.00",Media,7,23/08/2020,10/02/2021,15/01/2021,30/01/2021,31/01/2021,161
SDATOOL-5534,CCS,Baja,"S/.169,593.00",Media,6,05/08/2022,23/01/2023,01/01/2023,09/01/2023,13/01/2023,161
SDATOOL-6550,FIN,Baja,"S/.194,245.00",Media,6,20/05/2022,17/11/2022,13/10/2022,25/10/2022,28/10/2022,161
SDATOOL-5483,ENG,Media,"S/.172,950.00",Media,6,05/07/2022,09/01/2023,18/11/2022,03/12/2022,13/12/2022,161
SDATOOL-8410,ENG,Alta,"S/.189,503.00",Media,6,12/07/2019,09/01/2020,26/11/2019,15/12/2019,20/12/2019,161
SDATOOL-4718,CCS,Baja,"S/.162,683.00",Media,5,05/02/2019,28/07/2019,02/07/2019,12/07/2019,16/07/2019,161
SDATOOL-4213,RIC,Media,"S/.116,439.00",Baja,5,09/12/2022,04/05/2023,24/04/2023,17/05/2023,19/05/2023,161
SDATOOL-9203,GRM,Media,"S/.102,330.00",Baja,3,16/05/2024,05/10/2024,30/09/2024,15/10/2024,24/10/2024,161
SDATOOL-9544,CIB,Alta,"S/.157,876.00",Media,3,20/05/2022,17/10/2022,26/09/2022,21/10/2022,28/10/2022,161
SDATOOL-6874,GRM,Media,"S/.159,972.00",Media,3,01/01/2019,25/08/2019,19/05/2019,04/06/2019,11/06/2019,161
