Código de proyecto,Área,Prioridad,Presupuesto,Complejidad técnica,Número de dependencias asociadas,Fecha de inicio de ejecución,Fecha de uso por el cliente planificada,Fecha fin de ejecución,Fecha pase a producción,Fecha de uso por el cliente,Time to market
SDATOOL-3543,RIC,Alta,212558,Media,8,04/12/2020,08/07/2021,11/10/2021,24/10/2021,28/10/2021,328
SDATOOL-8940,FIN,Media,127918,Media,1,11/10/2020,17/05/2021,07/04/2021,30/04/2021,09/05/2021,210
SDATOOL-4897,FIN,Alta,154634,Media,4,10/05/2023,07/11/2023,20/11/2023,28/11/2023,03/12/2023,207
SDATOOL-3907,T&C,Baja,168048,Media,6,24/04/2023,18/11/2023,13/11/2023,21/11/2023,30/11/2023,220
SDATOOL-3644,FIN,Alta,238202,Alta,3,07/04/2019,11/03/2020,02/03/2020,22/03/2020,29/03/2020,357
SDATOOL-5027,RIC,Media,369820,Alta,10,14/06/2021,13/04/2022,14/07/2022,30/07/2022,03/08/2022,415
SDATOOL-6063,FIN,Media,226430,Media,9,10/06/2024,26/01/2025,12/01/2025,01/02/2025,10/02/2025,245
SDATOOL-7750,ENG,Media,109298,Baja,5,04/06/2025,18/09/2025,12/08/2025,02/09/2025,08/09/2025,96
SDATOOL-4440,FIN,Alta,207845,Media,8,07/08/2019,11/03/2020,29/02/2020,13/03/2020,14/03/2020,220
SDATOOL-7374,CCS,Media,147370,Baja,9,17/08/2023,13/01/2024,12/01/2024,24/01/2024,31/01/2024,167
SDATOOL-6478,GRM,Alta,128472,Baja,7,17/04/2019,25/06/2019,20/06/2019,11/07/2019,15/07/2019,89
SDATOOL-8682,CIB,Media,365326,Alta,9,30/09/2019,10/08/2020,24/09/2020,10/10/2020,18/10/2020,384
SDATOOL-4730,ENG,Alta,200246,Media,8,15/02/2024,16/10/2024,17/09/2024,27/09/2024,02/10/2024,230
SDATOOL-6367,ENG,Media,358037,Alta,9,01/04/2020,02/03/2021,18/02/2021,06/03/2021,09/03/2021,342
SDATOOL-3133,FIN,Media,87317,Baja,1,16/08/2021,02/01/2022,05/11/2021,03/12/2021,10/12/2021,116
SDATOOL-5320,CIB,Media,81098,Baja,1,14/08/2021,27/11/2021,31/10/2021,25/11/2021,04/12/2021,112
SDATOOL-2842,RCS,Baja,198410,Alta,1,22/04/2020,14/04/2021,30/03/2021,09/04/2021,15/04/2021,358
SDATOOL-5107,CIB,Baja,155545,Media,5,04/11/2019,19/04/2020,30/03/2020,28/04/2020,29/04/2020,177
SDATOOL-1563,T&C,Media,207161,Alta,1,01/01/2019,09/11/2019,30/04/2019,23/05/2019,25/05/2019,144
SDATOOL-2505,FIN,Media,203451,Media,8,20/08/2022,08/03/2023,13/03/2023,22/03/2023,28/03/2023,220
SDATOOL-9487,FIN,Media,347446,Alta,9,18/06/2021,03/04/2022,13/06/2022,24/06/2022,26/06/2022,373
SDATOOL-6857,ENG,Baja,199707,Media,8,03/12/2024,19/05/2025,02/08/2025,26/08/2025,02/09/2025,273
SDATOOL-5666,ENG,Media,212069,Media,8,28/06/2019,18/12/2019,12/03/2020,05/04/2020,08/04/2020,285
SDATOOL-6555,CCS,Media,116872,Baja,6,28/07/2021,08/11/2021,08/10/2021,26/10/2021,27/10/2021,91
SDATOOL-1442,GRM,Media,187709,Media,8,18/08/2021,21/02/2022,16/04/2022,05/05/2022,15/05/2022,270
SDATOOL-7739,FIN,Baja,94048,Baja,4,01/05/2024,06/07/2024,13/05/2024,04/06/2024,14/06/2024,44
SDATOOL-1366,CCS,Media,253456,Alta,4,12/09/2023,18/08/2024,17/08/2024,09/09/2024,15/09/2024,369
SDATOOL-4221,RIC,Baja,136131,Media,3,30/11/2023,06/05/2024,25/04/2024,05/05/2024,11/05/2024,163
SDATOOL-4868,GRM,Media,146633,Baja,9,09/10/2021,03/03/2022,04/03/2022,22/03/2022,24/03/2022,166
SDATOOL-5363,FIN,Media,219048,Media,10,03/07/2019,22/01/2020,08/03/2020,22/03/2020,27/03/2020,268
SDATOOL-7810,ENG,Baja,228627,Alta,2,24/04/2019,05/04/2020,22/04/2020,07/05/2020,08/05/2020,380
SDATOOL-7490,CIB,Alta,138953,Baja,8,09/09/2021,16/11/2021,04/12/2021,14/12/2021,21/12/2021,103
SDATOOL-2825,FIN,Alta,97049,Baja,1,01/07/2023,04/11/2023,02/10/2023,16/10/2023,26/10/2023,117
SDATOOL-7563,ENG,Alta,204492,Media,7,03/09/2024,26/03/2025,06/03/2025,31/03/2025,02/04/2025,211
SDATOOL-4965,T&C,Alta,328577,Alta,7,27/10/2020,08/10/2021,07/11/2021,04/12/2021,06/12/2021,405
SDATOOL-5549,GRM,Baja,90963,Baja,3,04/05/2020,15/09/2020,17/07/2020,08/08/2020,16/08/2020,104
SDATOOL-6147,FIN,Baja,164150,Media,5,10/03/2019,08/11/2019,06/10/2019,02/11/2019,11/11/2019,246
SDATOOL-6874,GRM,Media,159972,Media,3,01/01/2019,25/08/2019,19/05/2019,04/06/2019,11/06/2019,161
SDATOOL-8233,FIN,Baja,118382,Media,1,15/03/2024,04/09/2024,30/08/2024,19/09/2024,28/09/2024,197
SDATOOL-1776,T&C,Media,157550,Media,3,19/08/2024,15/04/2025,03/03/2025,29/03/2025,01/04/2025,225
SDATOOL-8476,FIN,Media,293643,Alta,6,01/07/2019,03/05/2020,16/06/2020,27/06/2020,03/07/2020,368
SDATOOL-4625,FIN,Media,152511,Baja,9,11/10/2024,26/12/2024,01/02/2025,08/02/2025,11/02/2025,123
SDATOOL-8195,ENG,Alta,230756,Alta,2,06/12/2024,14/09/2025,08/09/2025,15/09/2025,23/09/2025,291
SDATOOL-1784,ENG,Alta,143766,Baja,8,04/12/2019,23/04/2020,10/07/2020,30/07/2020,09/08/2020,249
SDATOOL-9368,T&C,Media,121424,Baja,6,25/09/2020,25/01/2021,05/12/2020,26/12/2020,31/12/2020,97
SDATOOL-8739,T&C,Media,138336,Baja,8,02/01/2024,23/05/2024,05/07/2024,25/07/2024,01/08/2024,212
SDATOOL-3081,FIN,Baja,144949,Media,3,14/05/2021,03/02/2022,11/02/2022,21/02/2022,01/03/2022,291
SDATOOL-4152,FIN,Alta,221810,Media,10,18/06/2023,12/03/2024,18/04/2024,13/05/2024,18/05/2024,335
SDATOOL-5827,FIN,Baja,230776,Alta,2,15/12/2019,24/10/2020,15/11/2020,04/12/2020,14/12/2020,365
SDATOOL-7983,FIN,Media,148488,Media,2,02/11/2024,01/05/2025,12/03/2025,24/03/2025,03/04/2025,152
SDATOOL-2678,ENG,Alta,165993,Media,4,17/11/2023,19/04/2024,16/03/2024,07/04/2024,10/04/2024,145
SDATOOL-4911,T&C,Alta,247645,Alta,3,07/05/2021,26/04/2022,17/04/2022,08/05/2022,09/05/2022,367
SDATOOL-4583,GRM,Media,190456,Media,6,12/04/2019,07/12/2019,22/10/2019,07/11/2019,14/11/2019,216
SDATOOL-9403,CIB,Baja,155629,Media,3,30/10/2022,30/06/2023,11/06/2023,20/06/2023,28/06/2023,241
SDATOOL-6925,GRM,Media,126125,Media,2,10/07/2019,24/12/2019,14/11/2019,28/11/2019,29/11/2019,142
SDATOOL-4674,T&C,Media,87495,Baja,3,18/09/2022,28/01/2023,28/01/2023,10/02/2023,17/02/2023,152
SDATOOL-8735,FIN,Media,223560,Media,10,02/06/2024,08/12/2024,09/03/2025,30/03/2025,05/04/2025,307
SDATOOL-5083,CIB,Media,138096,Media,2,27/12/2023,14/07/2024,09/07/2024,19/07/2024,24/07/2024,210
SDATOOL-9165,CCS,Alta,122110,Media,1,14/01/2022,19/08/2022,28/07/2022,16/08/2022,19/08/2022,217
SDATOOL-5608,ENG,Alta,212643,Alta,1,05/01/2020,24/10/2020,16/10/2020,14/11/2020,19/11/2020,319
SDATOOL-9481,GRM,Media,98999,Baja,2,26/11/2019,12/04/2020,08/03/2020,29/03/2020,30/03/2020,125
SDATOOL-9264,FIN,Baja,131425,Media,1,26/01/2019,12/08/2019,24/07/2019,16/08/2019,17/08/2019,203
SDATOOL-3032,GRM,Media,314217,Alta,6,01/09/2020,31/07/2021,29/09/2021,18/10/2021,24/10/2021,418
SDATOOL-6301,RCS,Baja,108423,Baja,3,14/05/2022,14/08/2022,22/06/2022,15/07/2022,25/07/2022,72
SDATOOL-4907,ENG,Media,137143,Media,3,19/05/2022,07/11/2022,08/11/2022,25/11/2022,30/11/2022,195
SDATOOL-6151,CIB,Media,186575,Media,6,17/11/2020,21/05/2021,01/05/2021,22/05/2021,29/05/2021,193
SDATOOL-7682,CIB,Media,153467,Media,3,06/01/2021,10/07/2021,22/06/2021,14/07/2021,21/07/2021,196
SDATOOL-3942,FIN,Alta,192540,Media,7,26/09/2021,29/04/2022,13/03/2022,22/03/2022,31/03/2022,186
SDATOOL-6321,T&C,Media,210008,Media,10,14/10/2023,21/05/2024,05/04/2024,15/04/2024,21/04/2024,190
SDATOOL-2278,CIB,Baja,188094,Media,8,13/03/2023,01/09/2023,02/09/2023,17/09/2023,26/09/2023,197
SDATOOL-9090,FIN,Baja,303709,Alta,6,05/03/2020,03/03/2021,28/02/2021,09/03/2021,13/03/2021,373
SDATOOL-4686,RIC,Baja,198078,Media,7,04/09/2019,13/05/2020,27/03/2020,20/04/2020,24/04/2020,233
SDATOOL-8704,FIN,Media,188850,Media,7,05/11/2021,28/04/2022,15/03/2022,06/04/2022,14/04/2022,160
SDATOOL-3894,FIN,Baja,367649,Alta,10,01/02/2021,04/01/2022,27/02/2022,15/03/2022,20/03/2022,412
SDATOOL-8585,RIC,Alta,229135,Media,10,10/01/2020,04/10/2020,08/09/2020,02/10/2020,04/10/2020,268
SDATOOL-9028,T&C,Media,236081,Alta,2,04/11/2021,10/10/2022,23/09/2022,22/10/2022,01/11/2022,362
SDATOOL-6072,GRM,Alta,140217,Media,3,08/04/2019,21/11/2019,05/10/2019,03/11/2019,04/11/2019,210
SDATOOL-3546,RCS,Media,198224,Media,8,15/02/2020,22/10/2020,06/01/2021,03/02/2021,12/02/2021,363
SDATOOL-9924,ENG,Media,333363,Alta,8,02/09/2024,11/07/2025,21/05/2025,16/06/2025,23/06/2025,294
SDATOOL-2021,RCS,Media,148215,Media,2,11/01/2025,18/07/2025,16/06/2025,12/07/2025,16/07/2025,186
SDATOOL-2935,RIC,Alta,172839,Media,6,18/02/2020,02/08/2020,11/06/2020,29/06/2020,09/07/2020,142
SDATOOL-2243,CIB,Media,144452,Media,2,09/12/2023,15/05/2024,17/04/2024,11/05/2024,14/05/2024,157
SDATOOL-8618,T&C,Media,157238,Media,3,08/04/2024,14/10/2024,23/09/2024,01/10/2024,03/10/2024,178
SDATOOL-8168,T&C,Media,356310,Alta,9,11/12/2021,05/12/2022,04/11/2022,02/12/2022,06/12/2022,360
SDATOOL-2711,GRM,Alta,255896,Alta,4,28/11/2022,22/11/2023,10/10/2023,30/10/2023,01/11/2023,338
SDATOOL-7571,FIN,Alta,108879,Media,1,07/05/2022,18/11/2022,26/10/2022,09/11/2022,15/11/2022,192
SDATOOL-4581,T&C,Alta,288746,Alta,6,07/07/2022,13/04/2023,23/03/2023,16/04/2023,17/04/2023,284
SDATOOL-6224,ENG,Alta,173932,Media,5,23/04/2021,04/01/2022,04/01/2022,12/01/2022,14/01/2022,266
SDATOOL-7614,CCS,Media,183424,Media,5,06/12/2024,30/06/2025,14/05/2025,27/05/2025,01/06/2025,177
SDATOOL-9452,RIC,Alta,146969,Baja,10,25/12/2022,03/03/2023,04/04/2023,23/04/2023,29/04/2023,125
SDATOOL-2666,FIN,Media,116085,Baja,6,06/10/2022,14/02/2023,04/02/2023,25/02/2023,05/03/2023,150
SDATOOL-8373,CIB,Media,161240,Media,5,08/05/2023,06/10/2023,31/08/2023,22/09/2023,01/10/2023,146
SDATOOL-2941,RCS,Media,138014,Media,3,29/08/2019,28/03/2020,14/02/2020,25/02/2020,01/03/2020,185
SDATOOL-4080,FIN,Alta,152361,Baja,10,27/02/2022,23/07/2022,24/09/2022,21/10/2022,29/10/2022,244
SDATOOL-9041,CCS,Media,167501,Media,6,27/10/2024,07/06/2025,16/06/2025,23/06/2025,26/06/2025,242
SDATOOL-7607,T&C,Alta,185248,Media,7,30/06/2023,13/12/2023,06/11/2023,29/11/2023,03/12/2023,156
SDATOOL-6208,RIC,Baja,220639,Alta,2,22/09/2020,23/07/2021,10/07/2021,31/07/2021,04/08/2021,316
SDATOOL-7243,RCS,Media,167078,Media,6,17/03/2019,02/09/2019,14/07/2019,04/08/2019,10/08/2019,146
SDATOOL-3300,CCS,Baja,103824,Baja,2,22/01/2020,28/04/2020,12/04/2020,02/05/2020,06/05/2020,105
SDATOOL-2092,ENG,Media,339671,Alta,8,19/02/2023,07/01/2024,18/03/2024,16/04/2024,24/04/2024,430
SDATOOL-5574,T&C,Media,81060,Baja,1,21/07/2022,11/10/2022,12/09/2022,02/10/2022,09/10/2022,80
SDATOOL-9040,CIB,Alta,209181,Media,8,20/10/2022,27/03/2023,25/03/2023,23/04/2023,28/04/2023,190
SDATOOL-6315,RCS,Media,220442,Media,9,09/08/2023,02/03/2024,10/04/2024,06/05/2024,12/05/2024,277
SDATOOL-8941,RIC,Baja,236138,Media,10,22/08/2021,18/03/2022,27/05/2022,10/06/2022,17/06/2022,299
SDATOOL-8066,RCS,Media,172094,Media,4,02/06/2021,26/11/2021,20/10/2021,13/11/2021,21/11/2021,172
SDATOOL-8834,ENG,Baja,127063,Media,1,23/11/2024,13/05/2025,19/04/2025,29/04/2025,05/05/2025,163
SDATOOL-2067,FIN,Media,130728,Baja,6,16/02/2019,10/05/2019,21/03/2019,19/04/2019,22/04/2019,65
SDATOOL-1484,RIC,Baja,155757,Media,5,19/01/2024,05/10/2024,28/09/2024,12/10/2024,13/10/2024,268
SDATOOL-4615,T&C,Baja,89310,Baja,1,10/06/2025,01/09/2025,19/07/2025,27/07/2025,04/08/2025,55
SDATOOL-3604,FIN,Alta,200833,Alta,1,27/10/2021,09/10/2022,21/10/2022,12/11/2022,20/11/2022,389
SDATOOL-4131,RIC,Alta,194049,Media,6,01/11/2020,24/06/2021,10/06/2021,28/06/2021,05/07/2021,246
SDATOOL-1707,FIN,Media,330735,Alta,8,05/09/2021,07/07/2022,12/07/2022,02/08/2022,05/08/2022,334
SDATOOL-7452,ENG,Media,166736,Media,6,02/01/2024,26/06/2024,07/06/2024,18/06/2024,19/06/2024,169
SDATOOL-3397,RIC,Alta,144554,Baja,8,03/05/2024,08/09/2024,25/08/2024,03/09/2024,08/09/2024,128
SDATOOL-2613,CIB,Media,329754,Alta,8,06/10/2019,06/07/2020,08/07/2020,21/07/2020,24/07/2020,292
SDATOOL-2924,CCS,Baja,226204,Media,10,13/03/2022,18/09/2022,28/11/2022,16/12/2022,26/12/2022,288
SDATOOL-8157,RCS,Media,206106,Alta,1,13/01/2019,17/11/2019,29/12/2019,25/01/2020,28/01/2020,380
SDATOOL-5891,FIN,Alta,283182,Alta,5,12/05/2019,08/03/2020,31/05/2020,20/06/2020,22/06/2020,407
SDATOOL-3832,RIC,Baja,180227,Media,6,17/10/2020,25/05/2021,19/04/2021,09/05/2021,18/05/2021,213
SDATOOL-1830,RCS,Alta,159516,Media,3,20/04/2019,09/12/2019,01/12/2019,15/12/2019,18/12/2019,242
SDATOOL-5313,ENG,Media,164367,Baja,10,02/11/2021,16/03/2022,18/05/2022,03/06/2022,05/06/2022,215
SDATOOL-2696,GRM,Media,121865,Media,1,29/10/2019,20/07/2020,28/06/2020,18/07/2020,20/07/2020,265
SDATOOL-6272,CIB,Baja,192954,Media,8,05/01/2022,04/09/2022,17/09/2022,29/09/2022,02/10/2022,270
SDATOOL-5762,CCS,Baja,152201,Baja,10,31/12/2024,24/03/2025,22/03/2025,18/04/2025,23/04/2025,113
SDATOOL-7692,ENG,Alta,274216,Alta,4,24/08/2024,05/06/2025,16/05/2025,29/05/2025,08/06/2025,288
SDATOOL-9775,RCS,Media,287889,Alta,6,09/06/2022,30/04/2023,04/04/2023,29/04/2023,01/05/2023,326
SDATOOL-1414,ENG,Media,216819,Alta,1,29/04/2022,24/04/2023,27/04/2023,04/05/2023,14/05/2023,380
SDATOOL-8822,ENG,Media,311168,Alta,7,02/02/2023,19/12/2023,01/12/2023,21/12/2023,28/12/2023,329
SDATOOL-7266,CCS,Alta,300838,Alta,6,26/06/2019,23/06/2020,07/06/2020,27/06/2020,29/06/2020,369
SDATOOL-8745,RIC,Alta,117691,Baja,6,07/02/2025,12/05/2025,30/04/2025,09/05/2025,10/05/2025,92
SDATOOL-1975,T&C,Media,126702,Baja,5,03/02/2024,30/04/2024,14/04/2024,21/04/2024,01/05/2024,88
SDATOOL-6959,CCS,Alta,236380,Alta,2,03/10/2021,21/09/2022,08/11/2022,25/11/2022,04/12/2022,427
SDATOOL-1124,RCS,Alta,223682,Media,10,30/11/2023,14/08/2024,07/07/2024,16/07/2024,26/07/2024,239
SDATOOL-6765,RIC,Media,269449,Alta,5,02/09/2020,19/08/2021,31/10/2021,14/11/2021,23/11/2021,447
SDATOOL-7382,GRM,Alta,263782,Alta,4,25/06/2021,11/04/2022,22/04/2022,01/05/2022,10/05/2022,319
SDATOOL-7977,RCS,Media,188347,Media,8,26/11/2023,16/06/2024,11/06/2024,01/07/2024,03/07/2024,220
SDATOOL-5112,GRM,Alta,224339,Media,9,07/09/2023,09/03/2024,01/04/2024,23/04/2024,26/04/2024,232
SDATOOL-8545,CIB,Alta,106137,Baja,4,08/07/2022,17/09/2022,12/08/2022,28/08/2022,06/09/2022,60
SDATOOL-1073,FIN,Alta,199348,Alta,1,01/01/2019,21/12/2019,22/11/2019,01/12/2019,04/12/2019,337
SDATOOL-2309,FIN,Media,272016,Alta,5,18/10/2023,14/08/2024,12/09/2024,20/09/2024,23/09/2024,341
SDATOOL-4816,GRM,Alta,179966,Media,5,03/03/2024,05/10/2024,18/09/2024,08/10/2024,18/10/2024,229
SDATOOL-6885,ENG,Media,192301,Media,8,21/10/2023,07/07/2024,23/05/2024,20/06/2024,30/06/2024,253
SDATOOL-4566,ENG,Media,239258,Media,10,22/06/2022,04/12/2022,22/11/2022,14/12/2022,18/12/2022,179
SDATOOL-8304,FIN,Baja,336901,Alta,8,14/04/2024,24/01/2025,16/04/2025,29/04/2025,30/04/2025,381
SDATOOL-8961,CIB,Media,140326,Media,3,07/08/2019,08/01/2020,20/11/2019,16/12/2019,26/12/2019,141
SDATOOL-2843,RCS,Alta,270727,Alta,5,01/01/2019,03/10/2019,02/08/2019,23/08/2019,25/08/2019,236
SDATOOL-4593,FIN,Alta,127384,Baja,8,13/12/2022,13/03/2023,25/02/2023,21/03/2023,23/03/2023,100
SDATOOL-1970,CCS,Media,130955,Baja,6,08/03/2020,30/06/2020,17/06/2020,15/07/2020,19/07/2020,133
SDATOOL-8810,RIC,Media,309305,Alta,6,06/08/2022,03/07/2023,07/07/2023,22/07/2023,24/07/2023,352
SDATOOL-7040,RCS,Media,290133,Alta,6,01/01/2019,10/11/2019,13/09/2019,07/10/2019,08/10/2019,280
SDATOOL-8496,CIB,Alta,178624,Media,7,02/10/2019,05/03/2020,18/01/2020,05/02/2020,08/02/2020,129
SDATOOL-2280,RIC,Media,213151,Media,10,12/05/2024,03/11/2024,19/10/2024,12/11/2024,16/11/2024,188
SDATOOL-3704,ENG,Alta,162704,Media,5,28/02/2023,09/10/2023,21/09/2023,02/10/2023,06/10/2023,220
SDATOOL-8664,ENG,Alta,291584,Alta,5,28/10/2022,18/10/2023,03/09/2023,02/10/2023,05/10/2023,342
SDATOOL-6780,GRM,Media,213990,Alta,1,01/01/2019,29/09/2019,25/07/2019,05/08/2019,15/08/2019,226
SDATOOL-5645,GRM,Baja,135851,Media,1,07/09/2022,06/02/2023,08/01/2023,06/02/2023,12/02/2023,158
SDATOOL-9548,RIC,Baja,384593,Alta,10,29/06/2020,19/05/2021,10/06/2021,25/06/2021,03/07/2021,369
SDATOOL-4307,CIB,Baja,131394,Media,2,07/05/2021,15/12/2021,19/11/2021,27/11/2021,30/11/2021,207
SDATOOL-7853,RIC,Media,171859,Media,6,20/08/2024,05/03/2025,03/02/2025,26/02/2025,08/03/2025,200
SDATOOL-9162,RIC,Media,294383,Alta,5,12/01/2021,14/10/2021,13/09/2021,10/10/2021,16/10/2021,277
SDATOOL-1969,FIN,Media,101028,Baja,5,11/09/2022,15/11/2022,27/10/2022,04/11/2022,06/11/2022,56
SDATOOL-4681,ENG,Media,205976,Media,7,07/10/2022,25/03/2023,05/04/2023,21/04/2023,24/04/2023,199
SDATOOL-8816,ENG,Baja,203793,Media,7,25/09/2021,05/03/2022,19/02/2022,10/03/2022,16/03/2022,172
SDATOOL-6510,ENG,Media,127703,Media,1,13/11/2021,13/05/2022,27/03/2022,12/04/2022,22/04/2022,160
SDATOOL-7893,GRM,Alta,118222,Media,1,30/03/2021,29/11/2021,15/10/2021,31/10/2021,05/11/2021,220
SDATOOL-9341,RIC,Alta,96519,Baja,2,15/09/2019,19/11/2019,16/10/2019,27/10/2019,06/11/2019,52
SDATOOL-7053,GRM,Media,122172,Media,1,09/10/2023,23/06/2024,12/05/2024,28/05/2024,30/05/2024,234
SDATOOL-1058,FIN,Alta,177932,Media,6,23/08/2020,05/02/2021,06/02/2021,01/03/2021,02/03/2021,191
SDATOOL-3502,CCS,Media,233953,Alta,3,24/06/2019,27/04/2020,25/07/2020,14/08/2020,20/08/2020,423
SDATOOL-6124,RIC,Alta,290817,Alta,5,05/01/2022,11/11/2022,28/12/2022,22/01/2023,23/01/2023,383
SDATOOL-3635,FIN,Alta,346995,Alta,8,01/01/2019,03/12/2019,10/12/2019,24/12/2019,29/12/2019,362
SDATOOL-7403,RCS,Alta,220452,Alta,1,03/04/2024,25/03/2025,08/05/2025,02/06/2025,06/06/2025,429
SDATOOL-5148,GRM,Baja,166028,Media,4,25/02/2023,17/11/2023,12/10/2023,26/10/2023,28/10/2023,245
SDATOOL-6178,FIN,Alta,101680,Baja,2,25/02/2023,22/07/2023,10/06/2023,09/07/2023,19/07/2023,144
SDATOOL-9704,GRM,Alta,105968,Baja,4,29/03/2024,21/08/2024,09/07/2024,06/08/2024,10/08/2024,134
SDATOOL-8577,FIN,Alta,143598,Media,4,04/04/2023,18/09/2023,30/07/2023,27/08/2023,29/08/2023,147
SDATOOL-4838,T&C,Media,304549,Alta,7,05/02/2022,27/01/2023,06/02/2023,15/02/2023,21/02/2023,381
SDATOOL-3210,CCS,Media,129441,Media,2,25/10/2024,20/05/2025,10/05/2025,21/05/2025,28/05/2025,215
SDATOOL-9015,T&C,Alta,158373,Media,5,06/10/2024,10/05/2025,22/03/2025,09/04/2025,18/04/2025,194
SDATOOL-7711,CIB,Alta,282563,Alta,5,06/07/2020,03/06/2021,25/06/2021,24/07/2021,29/07/2021,388
SDATOOL-2840,CIB,Alta,132247,Media,2,27/12/2019,07/07/2020,01/07/2020,18/07/2020,22/07/2020,208
SDATOOL-5525,T&C,Media,171174,Media,4,10/11/2019,26/04/2020,02/04/2020,10/04/2020,20/04/2020,162
SDATOOL-7330,FIN,Baja,188574,Media,7,23/01/2021,24/06/2021,09/05/2021,20/05/2021,26/05/2021,123
SDATOOL-1207,RCS,Media,203494,Media,9,31/01/2021,21/10/2021,04/01/2022,31/01/2022,10/02/2022,375
SDATOOL-5336,RCS,Media,291184,Alta,6,01/01/2019,19/10/2019,11/03/2019,27/03/2019,06/04/2019,95
SDATOOL-9433,FIN,Alta,205969,Media,9,28/03/2022,04/12/2022,12/10/2022,08/11/2022,15/11/2022,232
SDATOOL-7811,CIB,Media,133665,Baja,7,09/12/2024,14/04/2025,24/03/2025,31/03/2025,04/04/2025,116
SDATOOL-7311,GRM,Alta,120395,Media,1,14/01/2020,10/08/2020,20/07/2020,01/08/2020,10/08/2020,209
SDATOOL-7204,CIB,Media,332983,Alta,8,04/09/2024,08/06/2025,08/08/2025,05/09/2025,08/09/2025,369
SDATOOL-5618,ENG,Media,272000,Alta,5,02/01/2024,02/11/2024,19/10/2024,30/10/2024,09/11/2024,312
SDATOOL-5864,FIN,Media,238601,Alta,3,18/10/2022,29/07/2023,21/06/2023,30/06/2023,05/07/2023,260
SDATOOL-9252,T&C,Media,378264,Alta,10,12/09/2020,15/06/2021,29/05/2021,27/06/2021,06/07/2021,297
SDATOOL-1748,ENG,Alta,211475,Media,8,28/03/2023,06/09/2023,31/10/2023,26/11/2023,04/12/2023,251
SDATOOL-1217,T&C,Baja,387586,Alta,10,25/05/2019,08/04/2020,22/02/2020,18/03/2020,24/03/2020,304
SDATOOL-6728,ENG,Media,91018,Baja,1,03/07/2023,07/10/2023,12/10/2023,20/10/2023,24/10/2023,113
SDATOOL-7069,ENG,Media,100834,Baja,3,19/02/2023,29/06/2023,30/05/2023,19/06/2023,24/06/2023,125
SDATOOL-1440,FIN,Media,181321,Media,5,10/09/2024,04/03/2025,12/01/2025,05/02/2025,08/02/2025,151
SDATOOL-2306,CCS,Alta,127228,Media,1,07/03/2023,20/11/2023,06/12/2023,15/12/2023,18/12/2023,286
SDATOOL-1112,GRM,Media,154142,Media,5,01/02/2023,01/07/2023,23/06/2023,20/07/2023,25/07/2023,174
SDATOOL-5156,CIB,Media,228137,Media,10,01/01/2019,29/07/2019,28/04/2019,06/05/2019,13/05/2019,132
SDATOOL-8243,RIC,Baja,147917,Media,2,27/04/2023,04/12/2023,27/10/2023,10/11/2023,16/11/2023,203
SDATOOL-4338,RIC,Media,238017,Media,10,01/01/2019,05/09/2019,07/05/2019,02/06/2019,10/06/2019,160
SDATOOL-4618,CCS,Media,136734,Media,2,22/02/2022,25/07/2022,05/06/2022,26/06/2022,30/06/2022,128
SDATOOL-8061,FIN,Media,144022,Media,2,17/08/2023,26/01/2024,12/01/2024,06/02/2024,09/02/2024,176
SDATOOL-8788,RCS,Alta,72199,Baja,1,11/04/2020,07/07/2020,25/06/2020,23/07/2020,29/07/2020,109
SDATOOL-3689,CIB,Alta,287137,Alta,6,18/01/2021,01/01/2022,30/12/2021,08/01/2022,17/01/2022,364
SDATOOL-6817,GRM,Alta,128295,Media,2,02/09/2022,09/05/2023,10/04/2023,04/05/2023,07/05/2023,247
SDATOOL-3241,CCS,Media,94853,Baja,3,17/12/2019,10/05/2020,16/04/2020,26/04/2020,30/04/2020,135
SDATOOL-5001,RIC,Baja,177726,Media,7,17/11/2020,08/08/2021,20/07/2021,30/07/2021,07/08/2021,263
SDATOOL-6038,CCS,Alta,214707,Media,8,29/09/2019,25/04/2020,28/04/2020,27/05/2020,04/06/2020,249
SDATOOL-2921,ENG,Media,214314,Media,8,22/02/2019,09/09/2019,02/10/2019,24/10/2019,29/10/2019,249
SDATOOL-9526,ENG,Alta,214641,Media,10,01/01/2019,19/07/2019,06/05/2019,03/06/2019,13/06/2019,163
SDATOOL-1383,CIB,Alta,215757,Alta,2,18/02/2020,10/12/2020,14/02/2021,23/02/2021,02/03/2021,378
SDATOOL-1343,GRM,Alta,173571,Media,6,22/05/2024,13/01/2025,16/01/2025,25/01/2025,03/02/2025,257
SDATOOL-1648,CCS,Media,364858,Alta,10,01/01/2019,29/09/2019,27/06/2019,13/07/2019,18/07/2019,198
SDATOOL-8072,RIC,Media,152716,Baja,10,08/12/2019,29/03/2020,26/02/2020,16/03/2020,24/03/2020,107
SDATOOL-9160,FIN,Baja,221200,Media,9,01/01/2019,04/09/2019,02/04/2019,24/04/2019,30/04/2019,119
SDATOOL-7180,CIB,Alta,129707,Media,2,05/01/2025,06/09/2025,21/08/2025,15/09/2025,19/09/2025,257
SDATOOL-8232,FIN,Media,134306,Baja,8,05/09/2020,13/01/2021,24/03/2021,22/04/2021,23/04/2021,230
SDATOOL-9530,CIB,Media,192914,Media,6,08/03/2024,02/11/2024,23/09/2024,18/10/2024,27/10/2024,233
